problem_id,num_submissions,acceptance_rate,avg_cpu_time,avg_memory,avg_code_size
p01045,10,1.0,52.0,32470.0,1445.7
p01046,5,0.2,920.0,134592.0,6439.0
p01047,3,1.0,86.66666666666667,12725.333333333334,1879.6666666666667
p01048,196,0.5612244897959183,18.09090909090909,4262.909090909091,549.8090909090909
p01049,130,0.49230769230769234,18.4375,5343.6875,977.78125
p01050,102,0.5490196078431373,14.464285714285714,4547.357142857143,1135.607142857143
p01051,79,0.6329113924050633,10.0,3217.28,2243.36
p01052,118,0.5423728813559322,8.28125,3749.625,1273.828125
p01053,80,0.1875,452.6666666666667,149647.46666666667,1323.8
p01054,76,0.4868421052631579,20.0,4147.243243243243,1500.8108108108108
p01055,53,0.4528301886792453,155.0,5532.666666666667,2437.5
p01056,9,0.8888888888888888,13.75,5065.5,1513.125
p01057,75,0.22666666666666666,794.7058823529412,95447.76470588235,3571.470588235294
p01058,3,0.6666666666666666,730.0,16954.0,1619.0
p01059,124,0.6612903225806451,36.829268292682926,8454.780487804877,703.6829268292682
p01060,170,0.38235294117647056,13.692307692307692,5450.4,1150.8923076923077
p01061,92,0.7282608695652174,14.776119402985074,5481.253731343284,1199.0597014925372
p01062,143,0.2867132867132867,82.6829268292683,20857.073170731706,2221.5853658536585
p01063,60,0.2833333333333333,67.6470588235294,7821.882352941177,2489.235294117647
p01064,81,0.5555555555555556,133.33333333333334,14192.0,1346.888888888889
p01065,100,0.33,148.4848484848485,92144.12121212122,1389.3030303030303
p01066,47,0.3617021276595745,162.94117647058823,9139.764705882353,3225.176470588235
p01067,61,0.29508196721311475,71.11111111111111,3421.1111111111113,4475.611111111111
p01068,10,0.6,885.0,102494.66666666667,2143.1666666666665
p01069,107,0.18691588785046728,1265.0,38368.8,3005.6
p01070,56,0.42857142857142855,637.0833333333334,51159.333333333336,5067.291666666667
p01071,9,0.1111111111111111,2960.0,189492.0,2729.0
p01072,83,0.9036144578313253,20.8,6372.32,854.56
p01073,85,0.6823529411764706,28.103448275862068,5636.482758620689,1444.448275862069
p01074,85,0.5294117647058824,45.111111111111114,6002.133333333333,1425.3111111111111
p01075,194,0.30927835051546393,232.66666666666666,25348.666666666668,1740.2666666666667
p01076,63,0.6349206349206349,4.75,4055.6,668.725
p01077,51,0.19607843137254902,181.0,61564.0,3240.3
p01078,40,0.675,45.18518518518518,18274.074074074073,1668.4074074074074
p01079,122,0.07377049180327869,783.3333333333334,76815.11111111111,2713.4444444444443
p01080,157,0.7579617834394905,188.9075630252101,31828.840336134454,2579.4285714285716
p01081,39,0.5128205128205128,75.5,13479.4,1947.75
p01082,17,0.47058823529411764,2240.0,37064.5,3137.625
p01083,48,0.20833333333333334,68.0,6404.8,7218.1
p01084,9,0.1111111111111111,1780.0,8504.0,5311.0
p01085,1053,0.7815764482431149,36.9501822600243,7390.886998784933,789.6111786148239
p01086,867,0.7658592848904268,10.49698795180723,4747.94578313253,1081.0813253012047
p01087,660,0.6424242424242425,14.575471698113208,4827.66037735849,1635.3042452830189
p01088,461,0.4078091106290672,1570.0531914893618,50133.78723404255,2097.75
p01089,147,0.5374149659863946,1374.3037974683543,4575.2405063291135,1821.126582278481
p01090,102,0.37254901960784315,940.7894736842105,5428.736842105263,3292.3947368421054
p01091,9,0.8888888888888888,26.25,2610.5,8072.25
p01092,18,0.3333333333333333,4591.666666666667,62166.0,5260.0
p01093,1172,0.7372013651877133,97.47685185185185,8780.00462962963,713.4108796296297
p01094,748,0.7125668449197861,90.84427767354596,6298.851782363978,1354.1463414634147
p01095,925,0.5913513513513513,3051.316270566728,24027.202925045705,1020.5502742230348
p01096,995,0.6542713567839196,1896.5284178187403,8027.115207373272,1756.867895545315
p01097,290,0.38275862068965516,223.24324324324326,6448.288288288289,3304.5405405405404
p01098,128,0.578125,189.05405405405406,6065.72972972973,3816.675675675676
p01099,22,0.2727272727272727,2668.3333333333335,4002.6666666666665,5514.333333333333
p01100,74,0.6891891891891891,1417.2549019607843,12987.21568627451,3744.294117647059
p01101,1254,0.6172248803827751,430.9560723514212,12266.284237726099,822.1421188630491
p01102,884,0.497737556561086,11.5,5287.663636363636,1505.759090909091
p01103,368,0.8505434782608695,69.42492012779553,7116.728434504792,1741.035143769968
p01104,471,0.4140127388535032,3473.1794871794873,78957.1282051282,2024.3282051282051
p01105,168,0.5595238095238095,1127.0212765957447,21611.531914893618,2730.7127659574467
p01106,82,0.8902439024390244,6.575342465753424,4335.890410958904,1454.5205479452054
p01107,131,0.5877862595419847,231.8181818181818,5703.168831168831,2734.7662337662337
p01108,23,0.9130434782608695,199.52380952380952,4086.285714285714,3995.714285714286
p01109,648,0.9228395061728395,61.72240802675585,10184.56856187291,744.061872909699
p01110,333,0.7567567567567568,428.37301587301585,12703.809523809523,1906.2222222222222
p01111,370,0.7783783783783784,1410.0694444444443,5502.180555555556,1023.3194444444445
p01112,187,0.8235294117647058,1291.5584415584415,6905.74025974026,1789.9805194805194
p01113,57,0.9824561403508771,69.28571428571429,4959.142857142857,1412.3035714285713
p01114,45,0.4444444444444444,4110.5,32868.0,2579.85
p01115,36,0.5555555555555556,1948.5,253293.8,4768.35
p01116,14,0.5714285714285714,6146.25,103647.5,2027.125
p01117,111,1.0,55.04504504504504,8011.351351351352,888.6846846846847
p01118,70,1.0,322.57142857142856,7107.314285714286,1337.0285714285715
p01119,34,1.0,2576.470588235294,46699.294117647056,1985.0
p01120,24,1.0,1049.5833333333333,9348.666666666666,1698.0
p01121,12,1.0,1249.1666666666667,42976.666666666664,5238.333333333333
p01122,5,1.0,1624.0,4508.0,3086.2
p01123,2,1.0,970.0,169662.0,6882.0
p01124,2,1.0,10.0,3158.0,1949.5
p01125,2326,0.47764402407566636,29.162916291629163,5821.414941494149,1330.5229522952295
p01126,1771,0.4618859401468097,103.42298288508557,9023.002444987775,940.6210268948655
p01127,657,0.5494672754946728,920.2493074792244,5825.307479224377,2191.2437673130194
p01128,526,0.4695817490494297,123.23886639676114,6699.757085020243,3661.4453441295545
p01129,30,0.3,288.8888888888889,13424.0,4915.888888888889
p01130,1049,0.40896091515729266,679.2773892773893,7109.687645687645,1315.5571095571095
p01131,1558,0.5917843388960206,19.72885032537961,4636.859002169197,1143.6138828633407
p01132,2025,0.34074074074074073,474.7971014492754,5527.246376811594,1363.878260869565
p01133,662,0.24018126888217523,1879.308176100629,8712.503144654089,1528.7987421383648
p01134,662,0.338368580060423,289.10714285714283,4341.214285714285,3402.348214285714
p01135,152,0.23026315789473684,304.85714285714283,7717.714285714285,4342.4857142857145
p01136,1540,0.3357142857142857,458.02707930367507,9428.51837524178,1413.1914893617022
p01137,2474,0.43654001616814875,663.0092592592592,4554.381481481481,668.9814814814815
p01138,1636,0.5385085574572127,867.5709421112373,9978.569807037458,1212.9375709421113
p01139,888,0.6486486486486487,158.15972222222223,6125.027777777777,1907.4965277777778
p01140,2032,0.4478346456692913,1835.131868131868,32564.98901098901,1297.29010989011
p01141,85,0.23529411764705882,1298.0,2871.6,4814.8
p01142,172,0.43023255813953487,1601.8918918918919,52250.7027027027,3632.972972972973
p01143,1536,0.568359375,17.972508591065292,4738.176403207331,705.5750286368843
p01144,1455,0.5319587628865979,224.35400516795866,6804.149870801034,973.0258397932816
p01145,211,0.32701421800947866,14.782608695652174,4124.869565217391,2736.246376811594
p01146,886,0.4582392776523702,1388.8669950738915,8592.059113300493,2216.975369458128
p01147,724,0.2223756906077348,1080.807453416149,7685.490683229814,2376.521739130435
p01148,58,0.3275862068965517,378.94736842105266,1820.2105263157894,6648.526315789473
p01149,296,0.2533783783783784,12.8,3739.36,1218.56
p01150,45,0.4666666666666667,41.904761904761905,9762.857142857143,1939.6190476190477
p01151,177,0.327683615819209,1182.2413793103449,1521.448275862069,1086.5862068965516
p01152,21,0.8095238095238095,120.0,2836.470588235294,2790.6470588235293
p01153,84,0.44047619047619047,906.4864864864865,1841.5135135135135,889.4324324324324
p01154,52,0.09615384615384616,46.0,1804.0,8699.6
p01155,152,0.5986842105263158,115.82417582417582,6038.461538461538,876.4835164835165
p01156,168,0.5059523809523809,539.4117647058823,14423.24705882353,1439.2235294117647
p01157,8,0.75,156.66666666666666,13219.333333333334,3596.3333333333335
p01158,47,0.5106382978723404,270.8333333333333,3010.5,2235.2083333333335
p01159,50,0.3,194.66666666666666,1329.6,2197.0666666666666
p01160,168,0.35119047619047616,1395.593220338983,21767.93220338983,1292.5084745762713
p01161,31,0.1935483870967742,788.3333333333334,2073.3333333333335,4741.166666666667
p01162,5,0.2,980.0,1272.0,5966.0
p01163,149,0.6040268456375839,2369.6666666666665,4528.4,1005.1666666666666
p01164,139,0.381294964028777,2455.6603773584907,11996.0,1885.4905660377358
p01165,40,0.075,6433.333333333333,5029.333333333333,5785.0
p01166,40,0.2,898.75,30863.0,3803.0
p01167,7,0.0,,,
p01168,49,0.5510204081632653,71.48148148148148,2456.0,997.5555555555555
p01169,35,0.6571428571428571,39.130434782608695,1930.2608695652175,4727.652173913043
p01170,22,0.13636363636363635,1320.0,9492.0,3083.0
p01171,214,0.5327102803738317,499.56140350877195,4501.754385964912,1057.421052631579
p01172,199,0.38190954773869346,1093.0263157894738,12485.78947368421,668.8552631578947
p01173,95,0.2736842105263158,90.76923076923077,2706.0,3952.5
p01174,179,0.1452513966480447,111.53846153846153,2514.3076923076924,3430.076923076923
p01175,46,0.13043478260869565,948.3333333333334,19685.333333333332,4328.666666666667
p01176,42,0.14285714285714285,4273.333333333333,28890.666666666668,1316.5
p01177,20,0.15,276.6666666666667,26470.666666666668,2192.0
p01178,32,0.09375,1346.6666666666667,2038.6666666666667,4408.0
p01179,28,0.03571428571428571,2780.0,1268.0,6419.0
p01180,216,0.28703703703703703,1281.2903225806451,17011.41935483871,2481.935483870968
p01181,128,0.40625,569.2307692307693,3913.5384615384614,1514.326923076923
p01182,36,0.5,185.0,5130.666666666667,3306.1666666666665
p01183,137,0.21897810218978103,3461.0,4792.666666666667,3179.4333333333334
p01184,78,0.3974358974358974,2305.1612903225805,3463.483870967742,2459.3870967741937
p01185,56,0.32142857142857145,2056.6666666666665,17485.555555555555,6970.722222222223
p01186,24,0.5416666666666666,100.76923076923077,8486.76923076923,1893.923076923077
p01187,84,0.38095238095238093,129.0625,3974.125,2855.84375
p01188,8,0.5,677.5,1721.0,2678.75
p01189,7,0.2857142857142857,510.0,2282.0,6757.0
p01190,44,0.1590909090909091,3027.1428571428573,16478.85714285714,5827.428571428572
p01191,6,0.3333333333333333,435.0,2350.0,5953.5
p01192,134,0.3805970149253731,958.0392156862745,2435.921568627451,1172.1568627450981
p01193,128,0.265625,45.588235294117645,6149.058823529412,1200.5882352941176
p01194,26,0.3076923076923077,71.25,3718.0,2999.5
p01195,1,0.0,,,
p01196,16,0.1875,53.333333333333336,1984.0,7396.0
p01197,4,0.25,170.0,1296.0,2848.0
p01198,7,0.5714285714285714,202.5,29976.0,1618.0
p01199,127,0.4015748031496063,1139.8039215686274,4885.568627450981,2714.0
p01200,3,0.6666666666666666,625.0,2690.0,10175.0
p01201,22,0.36363636363636365,57.5,7446.5,6240.125
p01202,103,0.6504854368932039,83.88059701492537,4693.373134328358,787.2388059701492
p01203,98,0.16326530612244897,4240.625,2351.0,1449.4375
p01204,25,0.76,192.10526315789474,1642.1052631578948,5001.789473684211
p01205,62,0.5483870967741935,145.88235294117646,7359.294117647059,1326.4117647058824
p01206,20,0.4,3272.5,1310.5,2223.875
p01207,54,0.6481481481481481,945.7142857142857,2446.285714285714,2127.9714285714285
p01208,89,0.3595505617977528,339.0625,8447.5,2967.34375
p01209,237,0.3459915611814346,116.70731707317073,3373.0731707317073,984.9756097560976
p01210,20,0.25,138.0,8192.8,9721.0
p01211,52,0.23076923076923078,2394.1666666666665,10108.666666666666,1208.4166666666667
p01212,66,0.48484848484848486,969.0625,7072.375,2167.28125
p01213,230,0.24347826086956523,3604.464285714286,27466.85714285714,1492.7857142857142
p01214,70,0.37142857142857144,3129.230769230769,2533.846153846154,2325.0384615384614
p01215,68,0.029411764705882353,715.0,13000.0,6295.0
p01216,1,1.0,0.0,1444.0,3304.0
p01217,30,0.16666666666666666,1188.0,15273.6,1824.8
p01218,91,0.1978021978021978,371.6666666666667,4896.666666666667,3558.9444444444443
p01219,87,0.4367816091954023,104.47368421052632,4367.684210526316,2333.0263157894738
p01220,94,0.4787234042553192,284.22222222222223,2546.4,1540.6222222222223
p01221,5,0.4,320.0,1816.0,2036.0
p01222,12,0.5833333333333334,237.14285714285714,2686.8571428571427,10429.0
p01223,616,0.7711038961038961,18.94736842105263,3997.4652631578947,586.381052631579
p01224,803,0.45579078455790784,167.86885245901638,3922.098360655738,683.9453551912568
p01225,1149,0.3951261966927763,296.82819383259914,13269.462555066078,2704.2687224669603
p01226,520,0.46153846153846156,88.58333333333333,11730.066666666668,3226.920833333333
p01227,996,0.5572289156626506,215.78378378378378,10885.081081081082,737.9027027027028
p01228,233,0.19313304721030042,97.55555555555556,7210.844444444445,1741.7777777777778
p01229,91,0.5274725274725275,106.66666666666667,10671.75,1156.875
p01230,225,0.5244444444444445,1065.1694915254238,4300.64406779661,2402.1610169491523
p01231,34,0.7647058823529411,489.2307692307692,7646.615384615385,1696.076923076923
p01232,48,0.625,190.33333333333334,8713.466666666667,2145.4333333333334
p01233,66,0.2727272727272727,0.0,1142.2222222222222,2505.1666666666665
p01234,2,0.0,,,
p01235,34,0.38235294117647056,266.9230769230769,8349.846153846154,6665.153846153846
p01236,36,0.2222222222222222,5027.5,6703.0,3582.5
p01237,46,0.45652173913043476,1796.1904761904761,3143.2380952380954,2664.6190476190477
p01238,27,0.25925925925925924,635.7142857142857,2313.714285714286,2060.8571428571427
p01239,62,0.6612903225806451,679.7560975609756,8844.19512195122,1774.4146341463415
p01240,87,0.4482758620689655,2308.2051282051284,9179.897435897436,2074.076923076923
p01241,60,0.8333333333333334,42.8,1833.52,917.06
p01242,1,0.0,,,
p01243,38,0.15789473684210525,395.0,16384.666666666668,7066.0
p01244,57,0.38596491228070173,740.0,3150.5454545454545,1872.6818181818182
p01245,30,0.3333333333333333,585.0,1767.6,2324.2
p01246,47,0.14893617021276595,174.28571428571428,1900.0,8503.142857142857
p01247,7,0.2857142857142857,2135.0,2198.0,1866.5
p01248,74,0.5675675675675675,257.3809523809524,6092.761904761905,908.9047619047619
p01249,59,0.5932203389830508,240.57142857142858,4784.571428571428,1525.2571428571428
p01250,123,0.6666666666666666,290.0,2670.487804878049,682.109756097561
p01251,60,0.3,123.33333333333333,3128.222222222222,2669.8888888888887
p01252,23,0.2608695652173913,5783.333333333333,1400.0,10685.0
p01253,50,0.66,3943.3333333333335,20329.696969696968,836.8484848484849
p01254,113,0.34513274336283184,584.6153846153846,4542.7692307692305,1959.8461538461538
p01255,38,0.3684210526315789,5129.285714285715,30519.428571428572,4701.285714285715
p01256,46,0.32608695652173914,2074.0,37121.86666666667,3289.8
p01257,62,0.6129032258064516,540.0,2468.5263157894738,839.8421052631579
p01258,21,0.9523809523809523,554.0,7075.6,1173.7
p01259,2,0.0,,,
p01260,30,0.9666666666666667,1056.896551724138,3881.793103448276,1149.7931034482758
p01261,76,0.6447368421052632,29.183673469387756,2298.7755102040815,1077.6530612244899
p01262,26,0.23076923076923078,6818.333333333333,5717.333333333333,1727.0
p01263,4,0.5,220.0,1508.0,3974.5
p01264,16,0.1875,23.333333333333332,1586.6666666666667,2350.0
p01265,26,0.19230769230769232,7270.0,3000.0,5494.6
p01266,13,0.07692307692307693,1820.0,1348.0,4922.0
p01267,1202,0.6505823627287853,97.8005115089514,4911.831202046036,897.7084398976982
p01268,1103,0.6219401631912964,773.0029154518951,11168.448979591836,1287.8760932944606
p01269,736,0.53125,412.5831202046036,10521.350383631714,2112.764705882353
p01270,716,0.3784916201117318,960.6642066420665,10990.332103321034,2065.228782287823
p01271,1146,0.3045375218150087,1505.4441260744986,39181.27220630372,2637.3982808022924
p01272,61,0.3114754098360656,2803.684210526316,26944.42105263158,6021.526315789473
p01273,624,0.6121794871794872,568.7696335078534,9744.34554973822,1166.5340314136126
p01274,519,0.31021194605009633,1290.0621118012423,6384.472049689441,1749.6770186335405
p01275,485,0.4020618556701031,1289.128205128205,4359.364102564103,1420.5179487179487
p01276,58,0.22413793103448276,766.9230769230769,15599.076923076924,3764.923076923077
p01277,125,0.376,782.3404255319149,18305.36170212766,5383.63829787234
p01278,157,0.6178343949044586,3.402061855670103,2358.020618556701,4377.835051546392
p01279,333,0.33933933933933935,453.0088495575221,5176.95575221239,2295.8938053097345
p01280,164,0.4695121951219512,845.4545454545455,5202.805194805195,1301.155844155844
p01281,129,0.49612403100775193,1685.9375,5007.6875,1978.421875
p01282,38,0.6578947368421053,326.4,28527.2,2465.08
p01283,638,0.46865203761755486,1179.3311036789298,7133.511705685619,1350.8327759197325
p01284,367,0.41689373297002724,10.915032679738562,3989.4379084967322,1303.7058823529412
p01285,337,0.23738872403560832,138.5,1847.85,4870.925
p01286,223,0.4260089686098655,49.1578947368421,4793.978947368421,3878.1157894736843
p01287,148,0.6013513513513513,782.8089887640449,7081.9775280898875,2039.8202247191011
p01288,1908,0.28983228511530396,575.8589511754069,17600.03616636528,1966.0560578661843
p01289,201,0.417910447761194,118.33333333333333,2862.5238095238096,3640.2976190476193
p01290,76,0.5,755.2631578947369,26824.526315789473,3627.342105263158
p01291,99,0.5353535353535354,990.0,4384.679245283019,4233.981132075472
p01292,14,0.2857142857142857,2732.5,9665.0,4502.5
p01293,232,0.7801724137931034,13.0939226519337,4443.668508287293,1759.254143646409
p01294,376,0.48936170212765956,336.19565217391306,5847.717391304348,1800.5597826086957
p01295,332,0.37650602409638556,172.0,3722.048,1271.6
p01296,235,0.5234042553191489,566.5040650406504,16071.80487804878,2654.6341463414633
p01297,74,0.4189189189189189,354.19354838709677,3462.7096774193546,5371.096774193548
p01298,313,0.2971246006389776,1764.731182795699,4465.462365591397,1315.9462365591398
p01299,134,0.41044776119402987,575.2727272727273,5163.054545454545,3513.3818181818183
p01300,376,0.7287234042553191,266.56934306569343,8575.284671532847,1130.956204379562
p01301,138,0.043478260869565216,5908.333333333333,64032.0,7284.0
p01302,42,0.11904761904761904,2612.0,1765.6,7455.4
p01303,285,0.8385964912280702,14.97907949790795,3126.175732217573,550.6443514644351
p01304,630,0.5920634920634921,86.67560321715818,4332.8471849865955,1390.9276139410188
p01305,190,0.6526315789473685,1030.483870967742,11969.451612903225,1090.0806451612902
p01306,112,0.6339285714285714,17.323943661971832,2913.1267605633802,1709.0
p01307,242,0.5330578512396694,18.75968992248062,2980.7441860465115,639.2480620155038
p01308,233,0.3261802575107296,1280.7894736842106,12305.368421052632,1487.078947368421
p01309,109,0.47706422018348627,540.1923076923077,24809.23076923077,1838.576923076923
p01310,22,0.18181818181818182,1785.0,6799.0,4239.75
p01311,44,0.4772727272727273,600.0,13769.52380952381,2670.4285714285716
p01312,9,0.2222222222222222,6590.0,11566.0,5378.0
p01313,17,0.17647058823529413,806.6666666666666,1590.6666666666667,2919.3333333333335
p01314,1846,0.6386782231852655,194.97031382527567,4335.4877014419,623.1603053435115
p01315,1010,0.5306930693069307,25.559701492537314,5161.865671641791,1195.7350746268658
p01316,1091,0.6324472960586618,1755.4927536231885,32964.11014492754,1553.8159420289855
p01317,1277,0.35552075176194203,1063.1497797356828,7863.436123348018,2297.169603524229
p01318,307,0.5765472312703583,839.54802259887,5637.265536723164,5621.717514124294
p01319,52,0.5192307692307693,58.51851851851852,8770.666666666666,2376.962962962963
p01320,114,0.2982456140350877,3499.1176470588234,1677.764705882353,8320.882352941177
p01321,441,0.8344671201814059,22.63586956521739,3718.554347826087,545.9755434782609
p01322,310,0.8096774193548387,115.13944223107569,4485.338645418326,792.7051792828685
p01323,231,0.6320346320346321,26.301369863013697,4128.575342465753,2007.5205479452054
p01324,305,0.3442622950819672,128.0952380952381,4546.2095238095235,1751.6857142857143
p01325,103,0.6796116504854369,175.71428571428572,12039.542857142857,848.5285714285715
p01326,104,0.40384615384615385,110.71428571428571,6400.571428571428,2641.8571428571427
p01327,15,0.9333333333333333,123.57142857142857,7429.142857142857,2721.0714285714284
p01328,78,0.24358974358974358,1360.0,11418.736842105263,2205.5789473684213
p01329,226,0.3805309734513274,519.4186046511628,9694.93023255814,4152.709302325581
p01330,25,0.08,55.0,2336.0,6209.5
p01331,60,0.2,336.6666666666667,5134.0,2082.0
p01332,1,1.0,1270.0,3424.0,5440.0
p01333,353,0.8640226628895185,41.34426229508197,3908.7344262295082,492.8262295081967
p01334,204,0.8431372549019608,113.83720930232558,7604.604651162791,1092.4360465116279
p01335,156,0.42948717948717946,346.86567164179104,5184.955223880597,2675.8358208955224
p01336,268,0.5,985.4477611940298,15077.58208955224,1069.3358208955224
p01337,246,0.2764227642276423,32.205882352941174,3669.529411764706,2183.176470588235
p01338,77,0.7402597402597403,1103.5087719298247,2882.7368421052633,2128.40350877193
p01339,253,0.5889328063241107,8.053691275167786,4306.147651006711,2889.3892617449665
p01340,167,0.7485029940119761,15.84,3424.544,1951.608
p01341,639,0.5539906103286385,119.09604519774011,7120.1581920903955,1935.0169491525423
p01342,110,0.44545454545454544,617.5510204081633,3371.5102040816328,2462.081632653061
p01343,32,0.4375,47.857142857142854,5916.857142857143,4406.142857142857
p01344,34,0.14705882352941177,1764.0,21937.6,7278.2
p01345,5,0.2,0.0,1364.0,3739.0
p01346,79,0.22784810126582278,38.333333333333336,5359.111111111111,1901.7222222222222
p01347,97,0.6288659793814433,511.6393442622951,10996.72131147541,3960.1311475409834
p01348,13,0.5384615384615384,75.71428571428571,5325.714285714285,3615.1428571428573
p01349,1087,0.27874885004599814,85.8085808580858,5083.1287128712875,2650.029702970297
p01350,545,0.27889908256880735,293.4868421052632,31031.92105263158,2695.7368421052633
p01351,57,0.22807017543859648,115.38461538461539,2398.153846153846,2165.846153846154
p01352,355,0.21971830985915494,353.84615384615387,15584.615384615385,3629.974358974359
p01353,433,0.21016166281755197,83.07692307692308,7553.626373626374,2051.5934065934066
p01354,374,0.33689839572192515,535.3968253968254,19513.968253968254,1345.2222222222222
p01355,41,0.21951219512195122,168.88888888888889,8404.888888888889,10866.777777777777
p01356,298,0.21476510067114093,293.90625,24578.3125,1752.890625
p01357,15,0.3333333333333333,180.0,20269.6,3285.6
p01358,650,0.30923076923076925,176.26865671641792,24793.273631840795,2330.507462686567
p01359,705,0.6198581560283688,421.89931350114415,5992.3386727688785,1119.4118993135012
p01360,430,0.6465116279069767,274.568345323741,9819.165467625899,1514.5755395683452
p01361,237,0.379746835443038,2326.222222222222,16094.266666666666,2118.811111111111
p01362,145,0.41379310344827586,26.5,2661.9333333333334,2763.2
p01363,71,0.29577464788732394,3569.0476190476193,3917.5238095238096,8023.619047619048
p01364,121,0.4214876033057851,13.333333333333334,3357.4901960784314,2431.4117647058824
p01365,3,0.3333333333333333,7900.0,12000.0,6022.0
p01366,849,0.5371024734982333,357.85087719298247,10246.973684210527,2051.2236842105262
p01367,173,0.3583815028901734,2430.483870967742,2949.548387096774,1356.258064516129
p01368,477,0.4276729559748428,1968.8725490196077,19340.70588235294,2713.5637254901962
p01369,1005,0.8487562189054726,12.790152403282532,4298.175849941384,855.8475967174678
p01370,1583,0.3240682248894504,271.2280701754386,8294.869395711501,1614.8830409356726
p01371,970,0.588659793814433,1180.77057793345,6759.313485113836,1416.7425569176883
p01372,431,0.4779582366589327,962.2815533980582,6150.796116504855,2587.9320388349515
p01373,279,0.2616487455197133,2369.4520547945203,8638.356164383562,3264.013698630137
p01374,272,0.21691176470588236,4065.423728813559,57938.101694915254,5049.220338983051
p01375,56,0.26785714285714285,8.666666666666666,1795.2,10030.733333333334
p01376,299,0.8695652173913043,12.576923076923077,3664.5846153846155,467.2692307692308
p01377,358,0.6033519553072626,11.25,2891.3333333333335,739.1111111111111
p01378,209,0.5598086124401914,14.188034188034187,3025.948717948718,1147.8632478632478
p01379,293,0.32081911262798635,37.02127659574468,4144.212765957447,2200.8617021276596
p01380,195,0.5846153846153846,14.298245614035087,5625.859649122807,1167.4912280701753
p01381,87,0.3793103448275862,307.8787878787879,6146.30303030303,1075.3939393939395
p01382,215,0.2558139534883721,170.0,4158.836363636364,1544.5454545454545
p01383,182,0.29120879120879123,536.7924528301887,12106.792452830188,3243.188679245283
p01384,35,0.22857142857142856,45.0,6522.0,2176.5
p01385,25,0.32,2307.5,11936.0,1924.75
p01386,50,0.14,990.0,26430.285714285714,4137.428571428572
p01387,235,0.4297872340425532,1200.1980198019803,70268.79207920792,7464.910891089109
p01388,458,0.8362445414847162,12.637075718015666,3838.2976501305484,365.79634464751956
p01389,533,0.6285178236397748,8.507462686567164,3009.8985074626867,872.8626865671641
p01390,358,0.37988826815642457,6.470588235294118,1955.5588235294117,801.3529411764706
p01391,124,0.5241935483870968,79.84615384615384,3515.2615384615383,989.5230769230769
p01392,138,0.3333333333333333,208.91304347826087,15041.91304347826,1596.195652173913
p01393,72,0.3888888888888889,93.21428571428571,28175.428571428572,3434.8571428571427
p01394,33,0.3939393939393939,176.15384615384616,2029.5384615384614,1517.6923076923076
p01395,24,0.4583333333333333,45.45454545454545,2581.090909090909,1340.3636363636363
p01396,24,0.5,1024.1666666666667,23080.0,3158.6666666666665
p01397,6,0.5,50.0,533.3333333333334,2223.0
p01398,242,0.6487603305785123,13.121019108280255,2965.3503184713377,821.4140127388536
p01399,148,0.6216216216216216,16.08695652173913,2900.9565217391305,1020.5217391304348
p01400,128,0.6796875,355.17241379310343,4237.701149425287,1592.4252873563219
p01401,229,0.4148471615720524,135.78947368421052,11625.17894736842,1711.2947368421053
p01402,145,0.41379310344827586,175.83333333333334,8072.266666666666,1970.6333333333334
p01403,182,0.5659340659340659,644.1747572815534,18793.747572815533,1294.990291262136
p01404,48,0.25,12.5,2016.6666666666667,3479.0833333333335
p01405,33,0.42424242424242425,177.85714285714286,11029.42857142857,2645.0714285714284
p01406,76,0.2236842105263158,0.5882352941176471,1060.9411764705883,7018.470588235294
p01407,182,0.22527472527472528,1518.2926829268292,185889.65853658537,3928.268292682927
p01408,48,0.375,450.55555555555554,18488.444444444445,1863.2777777777778
p01409,115,0.391304347826087,167.33333333333334,22354.755555555555,4057.6222222222223
p01410,300,0.45666666666666667,531.6058394160584,8442.51094890511,3476.8613138686133
p01411,79,0.6582278481012658,301.7307692307692,26890.23076923077,1866.7115384615386
p01412,452,0.1592920353982301,3.1944444444444446,2544.5555555555557,1876.8333333333333
p01413,232,0.3922413793103448,147.8021978021978,8215.34065934066,2891.8571428571427
p01414,400,0.4,858.125,4344.025,2153.45
p01415,513,0.5497076023391813,6.205673758865248,3364.1418439716313,1432.5
p01416,396,0.5631313131313131,307.62331838565024,4971.031390134529,2492.42600896861
p01417,710,0.5535211267605634,469.66921119592877,5966.76844783715,1341.0763358778627
p01418,480,0.5270833333333333,463.201581027668,2769.122529644269,1303.4822134387352
p01419,215,0.6139534883720931,401.43939393939394,12613.151515151516,2586.151515151515
p01420,586,0.537542662116041,128.79365079365078,3812.177777777778,1998.5746031746032
p01421,330,0.593939393939394,5.561224489795919,3150.408163265306,2628.5255102040815
p01422,421,0.44418052256532065,745.7754010695187,29807.786096256685,1239.0374331550802
p01423,327,0.5351681957186545,218.9142857142857,4181.76,1650.0342857142857
p01424,80,0.2125,591.7647058823529,18590.352941176472,5155.588235294118
p01425,427,0.28805620608899296,40.0,2411.1869918699185,2627.991869918699
p01426,125,0.504,280.0,14811.619047619048,4352.6349206349205
p01427,220,0.5136363636363637,254.60176991150442,13963.964601769912,2268.0884955752213
p01428,536,0.7126865671641791,9.68586387434555,4014.753926701571,3042.7958115183246
p01429,318,0.41823899371069184,208.57142857142858,35365.68421052631,1730.9097744360902
p01430,558,0.3100358422939068,654.7976878612717,4822.0346820809245,3569.7398843930637
